id,sia_e,ssa_e,ppq,tefo,phi_min,z_min,z_max,pseudo_plastic_uthreshold
566,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-730.46875,910.15625,146.09375
567,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-89.84375,449.21875,146.09375
568,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-89.84375,910.15625,30.46875
569,2.30078125,1.64453125,0.558984375,0.02361328125,29.765625,-730.46875,449.21875,30.46875
570,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,46.09375
571,3.80078125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,46.09375
572,2.95703125,1.14453125,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,46.09375
573,2.95703125,1.72265625,0.908984375,0.05525390625,22.109375,-589.84375,410.15625,46.09375
574,2.95703125,1.72265625,0.9253906249999999,0.04611328125,22.109375,-589.84375,410.15625,46.09375
575,2.95703125,1.72265625,0.9253906249999999,0.05525390625,19.765625,-589.84375,410.15625,46.09375
576,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-230.46875,410.15625,46.09375
577,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,949.21875,46.09375
578,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,130.46875
579,3.80078125,1.14453125,0.908984375,0.04611328125,19.765625,-230.46875,949.21875,130.46875
580,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,96.09375
581,3.05078125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,96.09375
582,3.70703125,1.39453125,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,96.09375
583,3.70703125,1.47265625,0.7339843749999999,0.02150390625,27.109375,-839.84375,660.15625,96.09375
584,3.70703125,1.47265625,0.400390625,0.057363281249999995,27.109375,-839.84375,660.15625,96.09375
585,3.70703125,1.47265625,0.400390625,0.02150390625,24.765625,-839.84375,660.15625,96.09375
586,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-980.46875,660.15625,96.09375
587,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,699.21875,96.09375
588,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,80.46875
589,3.05078125,1.39453125,0.7339843749999999,0.057363281249999995,24.765625,-980.46875,699.21875,80.46875
590,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,196.09375
591,1.55078125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,196.09375
592,2.20703125,1.89453125,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,196.09375
593,2.20703125,1.97265625,0.383984375,0.04400390625,17.109375,-339.84375,160.15625,196.09375
594,2.20703125,1.97265625,0.750390625,0.03486328125,17.109375,-339.84375,160.15625,196.09375
595,2.20703125,1.97265625,0.750390625,0.04400390625,14.765625,-339.84375,160.15625,196.09375
596,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-480.46875,160.15625,196.09375
597,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,199.21875,196.09375
598,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,180.46875
599,1.55078125,1.89453125,0.383984375,0.03486328125,14.765625,-480.46875,199.21875,180.46875
600,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,71.09375
601,2.67578125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,71.09375
602,1.83203125,1.01953125,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,71.09375
603,1.83203125,1.34765625,0.646484375,0.03837890625,19.609375,-214.84375,535.15625,71.09375
604,1.83203125,1.34765625,0.837890625,0.029238281249999998,19.609375,-214.84375,535.15625,71.09375
605,1.83203125,1.34765625,0.837890625,0.03837890625,22.265625,-214.84375,535.15625,71.09375
606,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-105.46875,535.15625,71.09375
607,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,74.21875,71.09375
608,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,155.46875
609,2.67578125,1.01953125,0.646484375,0.029238281249999998,22.265625,-105.46875,74.21875,155.46875
610,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375
611,1.17578125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375
612,3.33203125,1.51953125,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375
613,3.33203125,1.84765625,0.296484375,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375
614,3.33203125,1.84765625,0.487890625,0.05173828125,29.609375,-714.84375,35.15625,171.09375
615,3.33203125,1.84765625,0.487890625,0.015878906249999998,12.265625,-714.84375,35.15625,171.09375
616,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-605.46875,35.15625,171.09375
617,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,574.21875,171.09375
618,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,55.46875
619,1.17578125,1.51953125,0.296484375,0.05173828125,12.265625,-605.46875,574.21875,55.46875
620,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,121.09375
621,1.92578125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,121.09375
622,2.58203125,1.76953125,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,121.09375
623,2.58203125,1.09765625,0.47148437499999996,0.04962890625,24.609375,-964.84375,785.15625,121.09375
624,2.58203125,1.09765625,0.662890625,0.040488281249999994,24.609375,-964.84375,785.15625,121.09375
625,2.58203125,1.09765625,0.662890625,0.04962890625,27.265625,-964.84375,785.15625,121.09375
626,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-355.46875,785.15625,121.09375
627,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,824.21875,121.09375
628,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,105.46875
629,1.92578125,1.76953125,0.47148437499999996,0.040488281249999994,27.265625,-355.46875,824.21875,105.46875
630,1.08203125,1.59765625,0.312890625,0.02712890625,14.609375,-464.84375,285.15625,21.09375
631,3.42578125,1.59765625,0.312890625,0.02712890625,14.609375,-464.84375,285.15625,21.09375
632,1.08203125,1.26953125,0.312890625,0.02712890625,14.609375,-464.84375,285.15625,21.09375
633,1.08203125,1.59765625,0.8214843749999999,0.02712890625,14.609375,-464.84375,285.15625,21.09375
634,1.08203125,1.59765625,0.312890625,0.017988281249999998,14.609375,-464.84375,285.15625,21.09375
635,1.08203125,1.59765625,0.312890625,0.02712890625,17.265625,-464.84375,285.15625,21.09375
636,1.08203125,1.59765625,0.312890625,0.02712890625,14.609375,-855.46875,285.15625,21.09375
637,1.08203125,1.59765625,0.312890625,0.02712890625,14.609375,-464.84375,324.21875,21.09375
638,1.08203125,1.59765625,0.312890625,0.02712890625,14.609375,-464.84375,285.15625,5.46875
639,3.42578125,1.26953125,0.8214843749999999,0.017988281249999998,17.265625,-855.46875,324.21875,5.46875
640,1.05859375,1.19921875,0.668359375,0.05560546875,15.078125,-128.90625,464.84375,7.03125
641,2.93359375,1.19921875,0.668359375,0.05560546875,15.078125,-128.90625,464.84375,7.03125
642,1.05859375,1.80859375,0.668359375,0.05560546875,15.078125,-128.90625,464.84375,7.03125
643,1.05859375,1.19921875,0.466015625,0.05560546875,15.078125,-128.90625,464.84375,7.03125
644,1.05859375,1.19921875,0.668359375,0.03873046875,15.078125,-128.90625,464.84375,7.03125
645,1.05859375,1.19921875,0.668359375,0.05560546875,24.921875,-128.90625,464.84375,7.03125
646,1.05859375,1.19921875,0.668359375,0.05560546875,15.078125,-597.65625,464.84375,7.03125
647,1.05859375,1.19921875,0.668359375,0.05560546875,15.078125,-128.90625,785.15625,7.03125
648,1.05859375,1.19921875,0.668359375,0.05560546875,15.078125,-128.90625,464.84375,50.78125
649,2.93359375,1.80859375,0.466015625,0.03873046875,24.921875,-597.65625,785.15625,50.78125
650,2.55859375,1.69921875,0.318359375,0.03310546875,25.078125,-628.90625,964.84375,107.03125
651,1.43359375,1.69921875,0.318359375,0.03310546875,25.078125,-628.90625,964.84375,107.03125
652,2.55859375,1.30859375,0.318359375,0.03310546875,25.078125,-628.90625,964.84375,107.03125
653,2.55859375,1.69921875,0.8160156249999999,0.03310546875,25.078125,-628.90625,964.84375,107.03125
654,2.55859375,1.69921875,0.318359375,0.01623046875,25.078125,-628.90625,964.84375,107.03125
655,2.55859375,1.69921875,0.318359375,0.03310546875,14.921875,-628.90625,964.84375,107.03125
656,2.55859375,1.69921875,0.318359375,0.03310546875,25.078125,-97.65625,964.84375,107.03125
657,2.55859375,1.69921875,0.318359375,0.03310546875,25.078125,-628.90625,285.15625,107.03125
658,2.55859375,1.69921875,0.318359375,0.03310546875,25.078125,-628.90625,964.84375,150.78125
659,1.43359375,1.30859375,0.8160156249999999,0.01623046875,14.921875,-97.65625,285.15625,150.78125
660,3.30859375,1.44921875,0.8433593749999999,0.04435546875,20.078125,-878.90625,214.84375,157.03125
661,2.18359375,1.44921875,0.8433593749999999,0.04435546875,20.078125,-878.90625,214.84375,157.03125
662,3.30859375,1.05859375,0.8433593749999999,0.04435546875,20.078125,-878.90625,214.84375,157.03125
663,3.30859375,1.44921875,0.641015625,0.04435546875,20.078125,-878.90625,214.84375,157.03125
664,3.30859375,1.44921875,0.8433593749999999,0.02748046875,20.078125,-878.90625,214.84375,157.03125
665,3.30859375,1.44921875,0.8433593749999999,0.04435546875,29.921875,-878.90625,214.84375,157.03125
666,3.30859375,1.44921875,0.8433593749999999,0.04435546875,20.078125,-847.65625,214.84375,157.03125
667,3.30859375,1.44921875,0.8433593749999999,0.04435546875,20.078125,-878.90625,35.15625,157.03125
668,3.30859375,1.44921875,0.8433593749999999,0.04435546875,20.078125,-878.90625,214.84375,0.78125
669,2.18359375,1.05859375,0.641015625,0.02748046875,29.921875,-847.65625,35.15625,0.78125
670,1.80859375,1.94921875,0.493359375,0.02185546875,10.078125,-378.90625,714.84375,57.03125
671,3.68359375,1.94921875,0.493359375,0.02185546875,10.078125,-378.90625,714.84375,57.03125
672,1.80859375,1.55859375,0.493359375,0.02185546875,10.078125,-378.90625,714.84375,57.03125
673,1.80859375,1.94921875,0.291015625,0.02185546875,10.078125,-378.90625,714.84375,57.03125
674,1.80859375,1.94921875,0.493359375,0.04998046875,10.078125,-378.90625,714.84375,57.03125
675,1.80859375,1.94921875,0.493359375,0.02185546875,19.921875,-378.90625,714.84375,57.03125
676,1.80859375,1.94921875,0.493359375,0.02185546875,10.078125,-347.65625,714.84375,57.03125
677,1.80859375,1.94921875,0.493359375,0.02185546875,10.078125,-378.90625,535.15625,57.03125
678,1.80859375,1.94921875,0.493359375,0.02185546875,10.078125,-378.90625,714.84375,100.78125
679,3.68359375,1.55859375,0.291015625,0.04998046875,19.921875,-347.65625,535.15625,100.78125
680,2.18359375,1.32421875,0.405859375,0.01623046875,12.578125,-3.90625,89.84375,182.03125
681,1.80859375,1.32421875,0.405859375,0.01623046875,12.578125,-3.90625,89.84375,182.03125
682,2.18359375,1.43359375,0.405859375,0.01623046875,12.578125,-3.90625,89.84375,182.03125
683,2.18359375,1.32421875,0.728515625,0.01623046875,12.578125,-3.90625,89.84375,182.03125
684,2.18359375,1.32421875,0.405859375,0.05560546875,12.578125,-3.90625,89.84375,182.03125
685,2.18359375,1.32421875,0.405859375,0.01623046875,27.421875,-3.90625,89.84375,182.03125
686,2.18359375,1.32421875,0.405859375,0.01623046875,12.578125,-222.65625,89.84375,182.03125
687,2.18359375,1.32421875,0.405859375,0.01623046875,12.578125,-3.90625,660.15625,182.03125
688,2.18359375,1.32421875,0.405859375,0.01623046875,12.578125,-3.90625,89.84375,125.78125
689,1.80859375,1.43359375,0.728515625,0.05560546875,27.421875,-222.65625,660.15625,125.78125
690,3.68359375,1.82421875,0.755859375,0.03873046875,22.578125,-503.90625,589.84375,82.03125
691,3.30859375,1.82421875,0.755859375,0.03873046875,22.578125,-503.90625,589.84375,82.03125
692,3.68359375,1.93359375,0.755859375,0.03873046875,22.578125,-503.90625,589.84375,82.03125
693,3.68359375,1.82421875,0.378515625,0.03873046875,22.578125,-503.90625,589.84375,82.03125
694,3.68359375,1.82421875,0.755859375,0.03310546875,22.578125,-503.90625,589.84375,82.03125
695,3.68359375,1.82421875,0.755859375,0.03873046875,17.421875,-503.90625,589.84375,82.03125
696,3.68359375,1.82421875,0.755859375,0.03873046875,22.578125,-722.65625,589.84375,82.03125
697,3.68359375,1.82421875,0.755859375,0.03873046875,22.578125,-503.90625,160.15625,82.03125
698,3.68359375,1.82421875,0.755859375,0.03873046875,22.578125,-503.90625,589.84375,25.78125
699,3.30859375,1.93359375,0.378515625,0.03310546875,17.421875,-722.65625,160.15625,25.78125
700,2.93359375,1.07421875,0.580859375,0.02748046875,27.578125,-753.90625,339.84375,32.03125
701,2.55859375,1.07421875,0.580859375,0.02748046875,27.578125,-753.90625,339.84375,32.03125
702,2.93359375,1.68359375,0.580859375,0.02748046875,27.578125,-753.90625,339.84375,32.03125
703,2.93359375,1.07421875,0.553515625,0.02748046875,27.578125,-753.90625,339.84375,32.03125
704,2.93359375,1.07421875,0.580859375,0.02185546875,27.578125,-753.90625,339.84375,32.03125
705,2.93359375,1.07421875,0.580859375,0.02748046875,22.421875,-753.90625,339.84375,32.03125
706,2.93359375,1.07421875,0.580859375,0.02748046875,27.578125,-472.65625,339.84375,32.03125
707,2.93359375,1.07421875,0.580859375,0.02748046875,27.578125,-753.90625,410.15625,32.03125
708,2.93359375,1.07421875,0.580859375,0.02748046875,27.578125,-753.90625,339.84375,175.78125
709,2.55859375,1.68359375,0.553515625,0.02185546875,22.421875,-472.65625,410.15625,175.78125
710,1.43359375,1.57421875,0.9308593749999999,0.04998046875,17.578125,-253.90625,839.84375,132.03125
711,1.05859375,1.57421875,0.9308593749999999,0.04998046875,17.578125,-253.90625,839.84375,132.03125
712,1.43359375,1.18359375,0.9308593749999999,0.04998046875,17.578125,-253.90625,839.84375,132.03125
713,1.43359375,1.57421875,0.9035156249999999,0.04998046875,17.578125,-253.90625,839.84375,132.03125
714,1.43359375,1.57421875,0.9308593749999999,0.04435546875,17.578125,-253.90625,839.84375,132.03125
715,1.43359375,1.57421875,0.9308593749999999,0.04998046875,12.421875,-253.90625,839.84375,132.03125
716,1.43359375,1.57421875,0.9308593749999999,0.04998046875,17.578125,-972.65625,839.84375,132.03125
717,1.43359375,1.57421875,0.9308593749999999,0.04998046875,17.578125,-253.90625,910.15625,132.03125
718,1.43359375,1.57421875,0.9308593749999999,0.04998046875,17.578125,-253.90625,839.84375,75.78125
719,1.05859375,1.18359375,0.9035156249999999,0.04435546875,12.421875,-972.65625,910.15625,75.78125
720,1.62109375,1.38671875,0.537109375,0.04154296875,26.328125,-441.40625,27.34375,194.53125
721,1.99609375,1.38671875,0.537109375,0.04154296875,26.328125,-441.40625,27.34375,194.53125
722,1.62109375,1.62109375,0.537109375,0.04154296875,26.328125,-441.40625,27.34375,194.53125
723,1.62109375,1.38671875,0.947265625,0.04154296875,26.328125,-441.40625,27.34375,194.53125
724,1.62109375,1.38671875,0.537109375,0.04154296875,26.328125,-441.40625,27.34375,194.53125
725,1.62109375,1.38671875,0.537109375,0.04154296875,16.171875,-441.40625,27.34375,194.53125
726,1.62109375,1.38671875,0.537109375,0.04154296875,26.328125,-410.15625,27.34375,194.53125
727,1.62109375,1.38671875,0.537109375,0.04154296875,26.328125,-441.40625,97.65625,194.53125
728,1.62109375,1.38671875,0.537109375,0.04154296875,26.328125,-441.40625,27.34375,138.28125
729,1.99609375,1.62109375,0.947265625,0.04154296875,16.171875,-410.15625,97.65625,138.28125
730,3.12109375,1.88671875,0.887109375,0.01904296875,16.328125,-941.40625,527.34375,94.53125
731,3.49609375,1.88671875,0.887109375,0.01904296875,16.328125,-941.40625,527.34375,94.53125
732,3.12109375,1.12109375,0.887109375,0.01904296875,16.328125,-941.40625,527.34375,94.53125
733,3.12109375,1.88671875,0.5972656249999999,0.01904296875,16.328125,-941.40625,527.34375,94.53125
734,3.12109375,1.88671875,0.887109375,0.01904296875,16.328125,-941.40625,527.34375,94.53125
735,3.12109375,1.88671875,0.887109375,0.01904296875,26.171875,-941.40625,527.34375,94.53125
736,3.12109375,1.88671875,0.887109375,0.01904296875,16.328125,-910.15625,527.34375,94.53125
737,3.12109375,1.88671875,0.887109375,0.01904296875,16.328125,-941.40625,597.65625,94.53125
738,3.12109375,1.88671875,0.887109375,0.01904296875,16.328125,-941.40625,527.34375,38.28125
739,3.49609375,1.12109375,0.5972656249999999,0.01904296875,26.171875,-910.15625,597.65625,38.28125
740,3.87109375,1.13671875,0.362109375,0.052792968749999995,11.328125,-691.40625,277.34375,44.53125
741,2.74609375,1.13671875,0.362109375,0.052792968749999995,11.328125,-691.40625,277.34375,44.53125
742,3.87109375,1.37109375,0.362109375,0.052792968749999995,11.328125,-691.40625,277.34375,44.53125
743,3.87109375,1.13671875,0.422265625,0.052792968749999995,11.328125,-691.40625,277.34375,44.53125
744,3.87109375,1.13671875,0.362109375,0.03029296875,11.328125,-691.40625,277.34375,44.53125
745,3.87109375,1.13671875,0.362109375,0.052792968749999995,11.171875,-691.40625,277.34375,44.53125
746,3.87109375,1.13671875,0.362109375,0.052792968749999995,11.328125,-160.15625,277.34375,44.53125
747,3.87109375,1.13671875,0.362109375,0.052792968749999995,11.328125,-691.40625,847.65625,44.53125
748,3.87109375,1.13671875,0.362109375,0.052792968749999995,11.328125,-691.40625,277.34375,188.28125
749,2.74609375,1.37109375,0.422265625,0.03029296875,11.171875,-160.15625,847.65625,188.28125
750,2.37109375,1.63671875,0.712109375,0.03029296875,21.328125,-191.40625,777.34375,144.53125
751,1.24609375,1.63671875,0.712109375,0.03029296875,21.328125,-191.40625,777.34375,144.53125
752,2.37109375,1.87109375,0.712109375,0.03029296875,21.328125,-191.40625,777.34375,144.53125
753,2.37109375,1.63671875,0.772265625,0.03029296875,21.328125,-191.40625,777.34375,144.53125
754,2.37109375,1.63671875,0.712109375,0.052792968749999995,21.328125,-191.40625,777.34375,144.53125
755,2.37109375,1.63671875,0.712109375,0.03029296875,21.171875,-191.40625,777.34375,144.53125
756,2.37109375,1.63671875,0.712109375,0.03029296875,21.328125,-660.15625,777.34375,144.53125
757,2.37109375,1.63671875,0.712109375,0.03029296875,21.328125,-191.40625,347.65625,144.53125
758,2.37109375,1.63671875,0.712109375,0.03029296875,21.328125,-191.40625,777.34375,88.28125
759,1.24609375,1.87109375,0.772265625,0.052792968749999995,21.171875,-660.15625,347.65625,88.28125
760,1.99609375,1.01171875,0.799609375,0.03591796875,23.828125,-316.40625,402.34375,19.53125
761,3.12109375,1.01171875,0.799609375,0.03591796875,23.828125,-316.40625,402.34375,19.53125
762,1.99609375,1.24609375,0.799609375,0.03591796875,23.828125,-316.40625,402.34375,19.53125
763,1.99609375,1.01171875,0.334765625,0.03591796875,23.828125,-316.40625,402.34375,19.53125
764,1.99609375,1.01171875,0.799609375,0.05841796875,23.828125,-316.40625,402.34375,19.53125
765,1.99609375,1.01171875,0.799609375,0.03591796875,13.671875,-316.40625,402.34375,19.53125
766,1.99609375,1.01171875,0.799609375,0.03591796875,23.828125,-785.15625,402.34375,19.53125
767,1.99609375,1.01171875,0.799609375,0.03591796875,23.828125,-316.40625,472.65625,19.53125
768,1.99609375,1.01171875,0.799609375,0.03591796875,23.828125,-316.40625,402.34375,63.28125
769,3.12109375,1.24609375,0.334765625,0.05841796875,13.671875,-785.15625,472.65625,63.28125
770,3.49609375,1.51171875,0.449609375,0.05841796875,13.828125,-816.40625,902.34375,119.53125
771,1.62109375,1.51171875,0.449609375,0.05841796875,13.828125,-816.40625,902.34375,119.53125
772,3.49609375,1.74609375,0.449609375,0.05841796875,13.828125,-816.40625,902.34375,119.53125
773,3.49609375,1.51171875,0.684765625,0.05841796875,13.828125,-816.40625,902.34375,119.53125
774,3.49609375,1.51171875,0.449609375,0.03591796875,13.828125,-816.40625,902.34375,119.53125
775,3.49609375,1.51171875,0.449609375,0.05841796875,23.671875,-816.40625,902.34375,119.53125
776,3.49609375,1.51171875,0.449609375,0.05841796875,13.828125,-285.15625,902.34375,119.53125
777,3.49609375,1.51171875,0.449609375,0.05841796875,13.828125,-816.40625,972.65625,119.53125
778,3.49609375,1.51171875,0.449609375,0.05841796875,13.828125,-816.40625,902.34375,163.28125
779,1.62109375,1.74609375,0.684765625,0.03591796875,23.671875,-285.15625,972.65625,163.28125
780,2.74609375,1.26171875,0.6246093749999999,0.024667968749999998,18.828125,-566.40625,152.34375,169.53125
781,2.37109375,1.26171875,0.6246093749999999,0.024667968749999998,18.828125,-566.40625,152.34375,169.53125
782,2.74609375,1.99609375,0.6246093749999999,0.024667968749999998,18.828125,-566.40625,152.34375,169.53125
783,2.74609375,1.26171875,0.859765625,0.024667968749999998,18.828125,-566.40625,152.34375,169.53125
784,2.74609375,1.26171875,0.6246093749999999,0.024667968749999998,18.828125,-566.40625,152.34375,169.53125
785,2.74609375,1.26171875,0.6246093749999999,0.024667968749999998,18.671875,-566.40625,152.34375,169.53125
786,2.74609375,1.26171875,0.6246093749999999,0.024667968749999998,18.828125,-535.15625,152.34375,169.53125
787,2.74609375,1.26171875,0.6246093749999999,0.024667968749999998,18.828125,-566.40625,722.65625,169.53125
788,2.74609375,1.26171875,0.6246093749999999,0.024667968749999998,18.828125,-566.40625,152.34375,13.28125
789,2.37109375,1.99609375,0.859765625,0.024667968749999998,18.671875,-535.15625,722.65625,13.28125
790,1.24609375,1.76171875,0.274609375,0.04716796875,28.828125,-66.40625,652.34375,69.53125
791,3.87109375,1.76171875,0.274609375,0.04716796875,28.828125,-66.40625,652.34375,69.53125
792,1.24609375,1.49609375,0.274609375,0.04716796875,28.828125,-66.40625,652.34375,69.53125
793,1.24609375,1.76171875,0.509765625,0.04716796875,28.828125,-66.40625,652.34375,69.53125
794,1.24609375,1.76171875,0.274609375,0.04716796875,28.828125,-66.40625,652.34375,69.53125
795,1.24609375,1.76171875,0.274609375,0.04716796875,28.671875,-66.40625,652.34375,69.53125
796,1.24609375,1.76171875,0.274609375,0.04716796875,28.828125,-35.15625,652.34375,69.53125
797,1.24609375,1.76171875,0.274609375,0.04716796875,28.828125,-66.40625,222.65625,69.53125
798,1.24609375,1.76171875,0.274609375,0.04716796875,28.828125,-66.40625,652.34375,113.28125
799,3.87109375,1.49609375,0.509765625,0.04716796875,28.671875,-35.15625,222.65625,113.28125
800,1.33984375,1.29296875,0.865234375,0.02888671875,10.703125,-847.65625,996.09375,163.28125
801,3.58984375,1.29296875,0.865234375,0.02888671875,10.703125,-847.65625,996.09375,163.28125
802,1.33984375,1.90234375,0.865234375,0.02888671875,10.703125,-847.65625,996.09375,163.28125
803,1.33984375,1.29296875,0.487890625,0.02888671875,10.703125,-847.65625,996.09375,163.28125
804,1.33984375,1.29296875,0.865234375,0.057011718749999996,10.703125,-847.65625,996.09375,163.28125
805,1.33984375,1.29296875,0.865234375,0.02888671875,11.796875,-847.65625,996.09375,163.28125
806,1.33984375,1.29296875,0.865234375,0.02888671875,10.703125,-191.40625,996.09375,163.28125
807,1.33984375,1.29296875,0.865234375,0.02888671875,10.703125,-847.65625,566.40625,163.28125
808,1.33984375,1.29296875,0.865234375,0.02888671875,10.703125,-847.65625,996.09375,57.03125
809,3.58984375,1.90234375,0.487890625,0.057011718749999996,11.796875,-191.40625,566.40625,57.03125
810,2.83984375,1.79296875,0.5152343749999999,0.05138671875,20.703125,-347.65625,496.09375,63.28125
811,2.08984375,1.79296875,0.5152343749999999,0.05138671875,20.703125,-347.65625,496.09375,63.28125
812,2.83984375,1.40234375,0.5152343749999999,0.05138671875,20.703125,-347.65625,496.09375,63.28125
813,2.83984375,1.79296875,0.837890625,0.05138671875,20.703125,-347.65625,496.09375,63.28125
814,2.83984375,1.79296875,0.5152343749999999,0.03451171875,20.703125,-347.65625,496.09375,63.28125
815,2.83984375,1.79296875,0.5152343749999999,0.05138671875,21.796875,-347.65625,496.09375,63.28125
816,2.83984375,1.79296875,0.5152343749999999,0.05138671875,20.703125,-691.40625,496.09375,63.28125
817,2.83984375,1.79296875,0.5152343749999999,0.05138671875,20.703125,-347.65625,66.40625,63.28125
818,2.83984375,1.79296875,0.5152343749999999,0.05138671875,20.703125,-347.65625,496.09375,157.03125
819,2.08984375,1.40234375,0.837890625,0.03451171875,21.796875,-691.40625,66.40625,157.03125
820,3.58984375,1.04296875,0.690234375,0.01763671875,25.703125,-97.65625,746.09375,13.28125
821,1.33984375,1.04296875,0.690234375,0.01763671875,25.703125,-97.65625,746.09375,13.28125
822,3.58984375,1.15234375,0.690234375,0.01763671875,25.703125,-97.65625,746.09375,13.28125
823,3.58984375,1.04296875,0.662890625,0.01763671875,25.703125,-97.65625,746.09375,13.28125
824,3.58984375,1.04296875,0.690234375,0.02326171875,25.703125,-97.65625,746.09375,13.28125
825,3.58984375,1.04296875,0.690234375,0.01763671875,16.796875,-97.65625,746.09375,13.28125
826,3.58984375,1.04296875,0.690234375,0.01763671875,25.703125,-441.40625,746.09375,13.28125
827,3.58984375,1.04296875,0.690234375,0.01763671875,25.703125,-97.65625,316.40625,13.28125
828,3.58984375,1.04296875,0.690234375,0.01763671875,25.703125,-97.65625,746.09375,7.03125
829,1.33984375,1.15234375,0.662890625,0.02326171875,16.796875,-441.40625,316.40625,7.03125
830,2.08984375,1.54296875,0.340234375,0.040136718749999994,15.703125,-597.65625,246.09375,113.28125
831,2.83984375,1.54296875,0.340234375,0.040136718749999994,15.703125,-597.65625,246.09375,113.28125
832,2.08984375,1.65234375,0.340234375,0.040136718749999994,15.703125,-597.65625,246.09375,113.28125
833,2.08984375,1.54296875,0.312890625,0.040136718749999994,15.703125,-597.65625,246.09375,113.28125
834,2.08984375,1.54296875,0.340234375,0.04576171875,15.703125,-597.65625,246.09375,113.28125
835,2.08984375,1.54296875,0.340234375,0.040136718749999994,26.796875,-597.65625,246.09375,113.28125
836,2.08984375,1.54296875,0.340234375,0.040136718749999994,15.703125,-941.40625,246.09375,113.28125
837,2.08984375,1.54296875,0.340234375,0.040136718749999994,15.703125,-597.65625,816.40625,113.28125
838,2.08984375,1.54296875,0.340234375,0.040136718749999994,15.703125,-597.65625,246.09375,107.03125
839,2.83984375,1.65234375,0.312890625,0.04576171875,26.796875,-941.40625,816.40625,107.03125
840,2.46484375,1.16796875,0.427734375,0.04576171875,18.203125,-972.65625,621.09375,38.28125
841,1.71484375,1.16796875,0.427734375,0.04576171875,18.203125,-972.65625,621.09375,38.28125
842,2.46484375,1.27734375,0.427734375,0.04576171875,18.203125,-972.65625,621.09375,38.28125
843,2.46484375,1.16796875,0.750390625,0.04576171875,18.203125,-972.65625,621.09375,38.28125
844,2.46484375,1.16796875,0.427734375,0.040136718749999994,18.203125,-972.65625,621.09375,38.28125
845,2.46484375,1.16796875,0.427734375,0.04576171875,19.296875,-972.65625,621.09375,38.28125
846,2.46484375,1.16796875,0.427734375,0.04576171875,18.203125,-566.40625,621.09375,38.28125
847,2.46484375,1.16796875,0.427734375,0.04576171875,18.203125,-972.65625,941.40625,38.28125
848,2.46484375,1.16796875,0.427734375,0.04576171875,18.203125,-972.65625,621.09375,132.03125
849,1.71484375,1.27734375,0.750390625,0.040136718749999994,19.296875,-566.40625,941.40625,132.03125
850,3.96484375,1.66796875,0.777734375,0.02326171875,28.203125,-472.65625,121.09375,138.28125
