id,sia_e,ssa_e,ppq,tefo,phi_min,z_min,z_max,pseudo_plastic_uthreshold,sliding_law,eigen_K
421,3.51953125,1.00390625,0.466015625,0.039785156249999995,21.484375,-183.59375,128.90625,127.34375,regularized_coulomb,10000000000000.0
422,3.98828125,1.30078125,0.466015625,0.039785156249999995,21.484375,-183.59375,128.90625,127.34375,regularized_coulomb,10000000000000.0
423,3.98828125,1.00390625,0.712109375,0.039785156249999995,21.484375,-183.59375,128.90625,127.34375,regularized_coulomb,10000000000000.0
424,3.98828125,1.00390625,0.466015625,0.04189453125,21.484375,-183.59375,128.90625,127.34375,regularized_coulomb,10000000000000.0
425,3.98828125,1.00390625,0.466015625,0.039785156249999995,11.640625,-183.59375,128.90625,127.34375,regularized_coulomb,10000000000000.0
426,3.98828125,1.00390625,0.466015625,0.039785156249999995,21.484375,-324.21875,128.90625,127.34375,regularized_coulomb,10000000000000.0
427,3.98828125,1.00390625,0.466015625,0.039785156249999995,21.484375,-183.59375,917.96875,127.34375,regularized_coulomb,10000000000000.0
428,3.98828125,1.00390625,0.466015625,0.039785156249999995,21.484375,-183.59375,128.90625,86.71875,regularized_coulomb,10000000000000.0
429,3.51953125,1.30078125,0.712109375,0.04189453125,11.640625,-324.21875,917.96875,86.71875,regularized_coulomb,10000000000000.0
430,2.48828125,1.50390625,0.8160156249999999,0.01728515625,11.484375,-683.59375,628.90625,27.34375,regularized_coulomb,10000000000000.0
431,2.01953125,1.50390625,0.8160156249999999,0.01728515625,11.484375,-683.59375,628.90625,27.34375,regularized_coulomb,10000000000000.0
432,2.48828125,1.80078125,0.8160156249999999,0.01728515625,11.484375,-683.59375,628.90625,27.34375,regularized_coulomb,10000000000000.0
433,2.48828125,1.50390625,0.362109375,0.01728515625,11.484375,-683.59375,628.90625,27.34375,regularized_coulomb,10000000000000.0
434,2.48828125,1.50390625,0.8160156249999999,0.01939453125,11.484375,-683.59375,628.90625,27.34375,regularized_coulomb,10000000000000.0
435,2.48828125,1.50390625,0.8160156249999999,0.01728515625,21.640625,-683.59375,628.90625,27.34375,regularized_coulomb,10000000000000.0
436,2.48828125,1.50390625,0.8160156249999999,0.01728515625,11.484375,-824.21875,628.90625,27.34375,regularized_coulomb,10000000000000.0
437,2.48828125,1.50390625,0.8160156249999999,0.01728515625,11.484375,-683.59375,417.96875,27.34375,regularized_coulomb,10000000000000.0
438,2.48828125,1.50390625,0.8160156249999999,0.01728515625,11.484375,-683.59375,628.90625,186.71875,regularized_coulomb,10000000000000.0
439,2.01953125,1.80078125,0.362109375,0.01939453125,21.640625,-824.21875,417.96875,186.71875,regularized_coulomb,10000000000000.0
440,2.11328125,1.12890625,0.728515625,0.02291015625,13.984375,-808.59375,3.90625,102.34375,regularized_coulomb,10000000000000.0
441,3.89453125,1.12890625,0.728515625,0.02291015625,13.984375,-808.59375,3.90625,102.34375,regularized_coulomb,10000000000000.0
442,2.11328125,1.17578125,0.728515625,0.02291015625,13.984375,-808.59375,3.90625,102.34375,regularized_coulomb,10000000000000.0
443,2.11328125,1.12890625,0.6246093749999999,0.02291015625,13.984375,-808.59375,3.90625,102.34375,regularized_coulomb,10000000000000.0
444,2.11328125,1.12890625,0.728515625,0.025019531249999998,13.984375,-808.59375,3.90625,102.34375,regularized_coulomb,10000000000000.0
445,2.11328125,1.12890625,0.728515625,0.02291015625,14.140625,-808.59375,3.90625,102.34375,regularized_coulomb,10000000000000.0
446,2.11328125,1.12890625,0.728515625,0.02291015625,13.984375,-699.21875,3.90625,102.34375,regularized_coulomb,10000000000000.0
447,2.11328125,1.12890625,0.728515625,0.02291015625,13.984375,-808.59375,292.96875,102.34375,regularized_coulomb,10000000000000.0
448,2.11328125,1.12890625,0.728515625,0.02291015625,13.984375,-808.59375,3.90625,161.71875,regularized_coulomb,10000000000000.0
449,3.89453125,1.17578125,0.6246093749999999,0.025019531249999998,14.140625,-699.21875,292.96875,161.71875,regularized_coulomb,10000000000000.0
450,3.61328125,1.62890625,0.378515625,0.04541015625,23.984375,-308.59375,503.90625,2.34375,regularized_coulomb,10000000000000.0
451,2.39453125,1.62890625,0.378515625,0.04541015625,23.984375,-308.59375,503.90625,2.34375,regularized_coulomb,10000000000000.0
452,3.61328125,1.67578125,0.378515625,0.04541015625,23.984375,-308.59375,503.90625,2.34375,regularized_coulomb,10000000000000.0
453,3.61328125,1.62890625,0.274609375,0.04541015625,23.984375,-308.59375,503.90625,2.34375,regularized_coulomb,10000000000000.0
454,3.61328125,1.62890625,0.378515625,0.04751953125,23.984375,-308.59375,503.90625,2.34375,regularized_coulomb,10000000000000.0
455,3.61328125,1.62890625,0.378515625,0.04541015625,24.140625,-308.59375,503.90625,2.34375,regularized_coulomb,10000000000000.0
456,3.61328125,1.62890625,0.378515625,0.04541015625,23.984375,-199.21875,503.90625,2.34375,regularized_coulomb,10000000000000.0
457,3.61328125,1.62890625,0.378515625,0.04541015625,23.984375,-308.59375,792.96875,2.34375,regularized_coulomb,10000000000000.0
458,3.61328125,1.62890625,0.378515625,0.04541015625,23.984375,-308.59375,503.90625,61.71875,regularized_coulomb,10000000000000.0
459,2.39453125,1.67578125,0.274609375,0.04751953125,24.140625,-199.21875,792.96875,61.71875,regularized_coulomb,10000000000000.0
460,2.86328125,1.37890625,0.9035156249999999,0.034160156250000004,28.984375,-58.59375,253.90625,52.34375,regularized_coulomb,10000000000000.0
461,1.64453125,1.37890625,0.9035156249999999,0.034160156250000004,28.984375,-58.59375,253.90625,52.34375,regularized_coulomb,10000000000000.0
462,2.86328125,1.92578125,0.9035156249999999,0.034160156250000004,28.984375,-58.59375,253.90625,52.34375,regularized_coulomb,10000000000000.0
463,2.86328125,1.37890625,0.449609375,0.034160156250000004,28.984375,-58.59375,253.90625,52.34375,regularized_coulomb,10000000000000.0
464,2.86328125,1.37890625,0.9035156249999999,0.05876953125,28.984375,-58.59375,253.90625,52.34375,regularized_coulomb,10000000000000.0
465,2.86328125,1.37890625,0.9035156249999999,0.034160156250000004,19.140625,-58.59375,253.90625,52.34375,regularized_coulomb,10000000000000.0
466,2.86328125,1.37890625,0.9035156249999999,0.034160156250000004,28.984375,-949.21875,253.90625,52.34375,regularized_coulomb,10000000000000.0
467,2.86328125,1.37890625,0.9035156249999999,0.034160156250000004,28.984375,-58.59375,542.96875,52.34375,regularized_coulomb,10000000000000.0
468,2.86328125,1.37890625,0.9035156249999999,0.034160156250000004,28.984375,-58.59375,253.90625,111.71875,regularized_coulomb,10000000000000.0
469,1.64453125,1.92578125,0.449609375,0.05876953125,19.140625,-949.21875,542.96875,111.71875,regularized_coulomb,10000000000000.0
470,1.36328125,1.87890625,0.553515625,0.056660156249999996,18.984375,-558.59375,753.90625,152.34375,regularized_coulomb,10000000000000.0
471,3.14453125,1.87890625,0.553515625,0.056660156249999996,18.984375,-558.59375,753.90625,152.34375,regularized_coulomb,10000000000000.0
472,1.36328125,1.42578125,0.553515625,0.056660156249999996,18.984375,-558.59375,753.90625,152.34375,regularized_coulomb,10000000000000.0
473,1.36328125,1.87890625,0.799609375,0.056660156249999996,18.984375,-558.59375,753.90625,152.34375,regularized_coulomb,10000000000000.0
474,1.36328125,1.87890625,0.553515625,0.03626953125,18.984375,-558.59375,753.90625,152.34375,regularized_coulomb,10000000000000.0
475,1.36328125,1.87890625,0.553515625,0.056660156249999996,29.140625,-558.59375,753.90625,152.34375,regularized_coulomb,10000000000000.0
476,1.36328125,1.87890625,0.553515625,0.056660156249999996,18.984375,-449.21875,753.90625,152.34375,regularized_coulomb,10000000000000.0
477,1.36328125,1.87890625,0.553515625,0.056660156249999996,18.984375,-558.59375,42.96875,152.34375,regularized_coulomb,10000000000000.0
478,1.36328125,1.87890625,0.553515625,0.056660156249999996,18.984375,-558.59375,753.90625,11.71875,regularized_coulomb,10000000000000.0
479,3.14453125,1.42578125,0.799609375,0.03626953125,29.140625,-449.21875,42.96875,11.71875,regularized_coulomb,10000000000000.0
480,1.26953125,1.41015625,0.619140625,0.01869140625,20.859375,-277.34375,597.65625,58.59375,regularized_coulomb,10000000000000.0
481,2.86328125,1.41015625,0.619140625,0.01869140625,20.859375,-277.34375,597.65625,58.59375,regularized_coulomb,10000000000000.0
482,1.26953125,1.95703125,0.619140625,0.01869140625,20.859375,-277.34375,597.65625,58.59375,regularized_coulomb,10000000000000.0
483,1.26953125,1.41015625,0.777734375,0.01869140625,20.859375,-277.34375,597.65625,58.59375,regularized_coulomb,10000000000000.0
484,1.26953125,1.41015625,0.619140625,0.020800781249999997,20.859375,-277.34375,597.65625,58.59375,regularized_coulomb,10000000000000.0
485,1.26953125,1.41015625,0.619140625,0.01869140625,11.015625,-277.34375,597.65625,58.59375,regularized_coulomb,10000000000000.0
486,1.26953125,1.41015625,0.619140625,0.01869140625,20.859375,-292.96875,597.65625,58.59375,regularized_coulomb,10000000000000.0
487,1.26953125,1.41015625,0.619140625,0.01869140625,20.859375,-277.34375,636.71875,58.59375,regularized_coulomb,10000000000000.0
488,1.26953125,1.41015625,0.619140625,0.01869140625,20.859375,-277.34375,597.65625,167.96875,regularized_coulomb,10000000000000.0
489,2.86328125,1.95703125,0.777734375,0.020800781249999997,11.015625,-292.96875,636.71875,167.96875,regularized_coulomb,10000000000000.0
490,2.76953125,1.91015625,0.269140625,0.04119140625,10.859375,-777.34375,97.65625,158.59375,regularized_coulomb,10000000000000.0
491,1.36328125,1.91015625,0.269140625,0.04119140625,10.859375,-777.34375,97.65625,158.59375,regularized_coulomb,10000000000000.0
492,2.76953125,1.45703125,0.269140625,0.04119140625,10.859375,-777.34375,97.65625,158.59375,regularized_coulomb,10000000000000.0
493,2.76953125,1.91015625,0.427734375,0.04119140625,10.859375,-777.34375,97.65625,158.59375,regularized_coulomb,10000000000000.0
494,2.76953125,1.91015625,0.269140625,0.04330078125,10.859375,-777.34375,97.65625,158.59375,regularized_coulomb,10000000000000.0
495,2.76953125,1.91015625,0.269140625,0.04119140625,21.015625,-777.34375,97.65625,158.59375,regularized_coulomb,10000000000000.0
496,2.76953125,1.91015625,0.269140625,0.04119140625,10.859375,-792.96875,97.65625,158.59375,regularized_coulomb,10000000000000.0
497,2.76953125,1.91015625,0.269140625,0.04119140625,10.859375,-777.34375,136.71875,158.59375,regularized_coulomb,10000000000000.0
498,2.76953125,1.91015625,0.269140625,0.04119140625,10.859375,-777.34375,97.65625,67.96875,regularized_coulomb,10000000000000.0
499,1.36328125,1.45703125,0.427734375,0.04330078125,21.015625,-792.96875,136.71875,67.96875,regularized_coulomb,10000000000000.0
500,3.51953125,1.16015625,0.7941406249999999,0.029941406249999997,15.859375,-527.34375,847.65625,108.59375,regularized_coulomb,10000000000000.0
501,2.11328125,1.16015625,0.7941406249999999,0.029941406249999997,15.859375,-527.34375,847.65625,108.59375,regularized_coulomb,10000000000000.0
502,3.51953125,1.20703125,0.7941406249999999,0.029941406249999997,15.859375,-527.34375,847.65625,108.59375,regularized_coulomb,10000000000000.0
503,3.51953125,1.16015625,0.252734375,0.029941406249999997,15.859375,-527.34375,847.65625,108.59375,regularized_coulomb,10000000000000.0
504,3.51953125,1.16015625,0.7941406249999999,0.05455078125,15.859375,-527.34375,847.65625,108.59375,regularized_coulomb,10000000000000.0
505,3.51953125,1.16015625,0.7941406249999999,0.029941406249999997,16.015625,-527.34375,847.65625,108.59375,regularized_coulomb,10000000000000.0
506,3.51953125,1.16015625,0.7941406249999999,0.029941406249999997,15.859375,-42.96875,847.65625,108.59375,regularized_coulomb,10000000000000.0
507,3.51953125,1.16015625,0.7941406249999999,0.029941406249999997,15.859375,-527.34375,386.71875,108.59375,regularized_coulomb,10000000000000.0
508,3.51953125,1.16015625,0.7941406249999999,0.029941406249999997,15.859375,-527.34375,847.65625,117.96875,regularized_coulomb,10000000000000.0
509,2.11328125,1.20703125,0.252734375,0.05455078125,16.015625,-42.96875,386.71875,117.96875,regularized_coulomb,10000000000000.0
510,2.01953125,1.66015625,0.44414062499999996,0.052441406249999996,25.859375,-27.34375,347.65625,8.59375,regularized_coulomb,10000000000000.0
511,3.61328125,1.66015625,0.44414062499999996,0.052441406249999996,25.859375,-27.34375,347.65625,8.59375,regularized_coulomb,10000000000000.0
512,2.01953125,1.70703125,0.44414062499999996,0.052441406249999996,25.859375,-27.34375,347.65625,8.59375,regularized_coulomb,10000000000000.0
513,2.01953125,1.66015625,0.602734375,0.052441406249999996,25.859375,-27.34375,347.65625,8.59375,regularized_coulomb,10000000000000.0
514,2.01953125,1.66015625,0.44414062499999996,0.03205078125,25.859375,-27.34375,347.65625,8.59375,regularized_coulomb,10000000000000.0
515,2.01953125,1.66015625,0.44414062499999996,0.052441406249999996,26.015625,-27.34375,347.65625,8.59375,regularized_coulomb,10000000000000.0
516,2.01953125,1.66015625,0.44414062499999996,0.052441406249999996,25.859375,-542.96875,347.65625,8.59375,regularized_coulomb,10000000000000.0
517,2.01953125,1.66015625,0.44414062499999996,0.052441406249999996,25.859375,-27.34375,886.71875,8.59375,regularized_coulomb,10000000000000.0
518,2.01953125,1.66015625,0.44414062499999996,0.052441406249999996,25.859375,-27.34375,347.65625,17.96875,regularized_coulomb,10000000000000.0
519,3.61328125,1.70703125,0.602734375,0.03205078125,26.015625,-542.96875,886.71875,17.96875,regularized_coulomb,10000000000000.0
520,2.39453125,1.03515625,0.356640625,0.05806640625,28.359375,-402.34375,972.65625,133.59375,regularized_coulomb,10000000000000.0
521,2.48828125,1.03515625,0.356640625,0.05806640625,28.359375,-402.34375,972.65625,133.59375,regularized_coulomb,10000000000000.0
522,2.39453125,1.33203125,0.356640625,0.05806640625,28.359375,-402.34375,972.65625,133.59375,regularized_coulomb,10000000000000.0
523,2.39453125,1.03515625,0.340234375,0.05806640625,28.359375,-402.34375,972.65625,133.59375,regularized_coulomb,10000000000000.0
524,2.39453125,1.03515625,0.356640625,0.02642578125,28.359375,-402.34375,972.65625,133.59375,regularized_coulomb,10000000000000.0
525,2.39453125,1.03515625,0.356640625,0.05806640625,18.515625,-402.34375,972.65625,133.59375,regularized_coulomb,10000000000000.0
526,2.39453125,1.03515625,0.356640625,0.05806640625,28.359375,-917.96875,972.65625,133.59375,regularized_coulomb,10000000000000.0
527,2.39453125,1.03515625,0.356640625,0.05806640625,28.359375,-402.34375,761.71875,133.59375,regularized_coulomb,10000000000000.0
528,2.39453125,1.03515625,0.356640625,0.05806640625,28.359375,-402.34375,972.65625,42.96875,regularized_coulomb,10000000000000.0
529,2.48828125,1.33203125,0.340234375,0.02642578125,18.515625,-917.96875,761.71875,42.96875,regularized_coulomb,10000000000000.0
530,3.89453125,1.53515625,0.7066406249999999,0.03556640625,18.359375,-902.34375,472.65625,33.59375,regularized_coulomb,10000000000000.0
531,3.98828125,1.53515625,0.7066406249999999,0.03556640625,18.359375,-902.34375,472.65625,33.59375,regularized_coulomb,10000000000000.0
532,3.89453125,1.83203125,0.7066406249999999,0.03556640625,18.359375,-902.34375,472.65625,33.59375,regularized_coulomb,10000000000000.0
533,3.89453125,1.53515625,0.690234375,0.03556640625,18.359375,-902.34375,472.65625,33.59375,regularized_coulomb,10000000000000.0
534,3.89453125,1.53515625,0.7066406249999999,0.04892578125,18.359375,-902.34375,472.65625,33.59375,regularized_coulomb,10000000000000.0
535,3.89453125,1.53515625,0.7066406249999999,0.03556640625,28.515625,-902.34375,472.65625,33.59375,regularized_coulomb,10000000000000.0
536,3.89453125,1.53515625,0.7066406249999999,0.03556640625,18.359375,-417.96875,472.65625,33.59375,regularized_coulomb,10000000000000.0
537,3.89453125,1.53515625,0.7066406249999999,0.03556640625,18.359375,-902.34375,261.71875,33.59375,regularized_coulomb,10000000000000.0
538,3.89453125,1.53515625,0.7066406249999999,0.03556640625,18.359375,-902.34375,472.65625,142.96875,regularized_coulomb,10000000000000.0
539,3.98828125,1.83203125,0.690234375,0.04892578125,28.515625,-417.96875,261.71875,142.96875,regularized_coulomb,10000000000000.0
540,3.14453125,1.28515625,0.531640625,0.04681640625,13.359375,-652.34375,722.65625,83.59375,regularized_coulomb,10000000000000.0
541,3.23828125,1.28515625,0.531640625,0.04681640625,13.359375,-652.34375,722.65625,83.59375,regularized_coulomb,10000000000000.0
542,3.14453125,1.58203125,0.531640625,0.04681640625,13.359375,-652.34375,722.65625,83.59375,regularized_coulomb,10000000000000.0
543,3.14453125,1.28515625,0.865234375,0.04681640625,13.359375,-652.34375,722.65625,83.59375,regularized_coulomb,10000000000000.0
544,3.14453125,1.28515625,0.531640625,0.03767578125,13.359375,-652.34375,722.65625,83.59375,regularized_coulomb,10000000000000.0
545,3.14453125,1.28515625,0.531640625,0.04681640625,13.515625,-652.34375,722.65625,83.59375,regularized_coulomb,10000000000000.0
546,3.14453125,1.28515625,0.531640625,0.04681640625,13.359375,-667.96875,722.65625,83.59375,regularized_coulomb,10000000000000.0
547,3.14453125,1.28515625,0.531640625,0.04681640625,13.359375,-652.34375,11.71875,83.59375,regularized_coulomb,10000000000000.0
548,3.14453125,1.28515625,0.531640625,0.04681640625,13.359375,-652.34375,722.65625,92.96875,regularized_coulomb,10000000000000.0
549,3.23828125,1.58203125,0.865234375,0.03767578125,13.515625,-667.96875,11.71875,92.96875,regularized_coulomb,10000000000000.0
550,1.64453125,1.78515625,0.881640625,0.02431640625,23.359375,-152.34375,222.65625,183.59375,regularized_coulomb,10000000000000.0
551,1.73828125,1.78515625,0.881640625,0.02431640625,23.359375,-152.34375,222.65625,183.59375,regularized_coulomb,10000000000000.0
552,1.64453125,1.08203125,0.881640625,0.02431640625,23.359375,-152.34375,222.65625,183.59375,regularized_coulomb,10000000000000.0
553,1.64453125,1.78515625,0.5152343749999999,0.02431640625,23.359375,-152.34375,222.65625,183.59375,regularized_coulomb,10000000000000.0
554,1.64453125,1.78515625,0.881640625,0.01517578125,23.359375,-152.34375,222.65625,183.59375,regularized_coulomb,10000000000000.0
555,1.64453125,1.78515625,0.881640625,0.02431640625,23.515625,-152.34375,222.65625,183.59375,regularized_coulomb,10000000000000.0
556,1.64453125,1.78515625,0.881640625,0.02431640625,23.359375,-167.96875,222.65625,183.59375,regularized_coulomb,10000000000000.0
557,1.64453125,1.78515625,0.881640625,0.02431640625,23.359375,-152.34375,511.71875,183.59375,regularized_coulomb,10000000000000.0
558,1.64453125,1.78515625,0.881640625,0.02431640625,23.359375,-152.34375,222.65625,192.96875,regularized_coulomb,10000000000000.0
559,1.73828125,1.08203125,0.5152343749999999,0.01517578125,23.515625,-167.96875,511.71875,192.96875,regularized_coulomb,10000000000000.0
560,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-89.84375,910.15625,146.09375,regularized_coulomb,10000000000000.0
561,2.30078125,1.22265625,0.575390625,0.03275390625,12.109375,-89.84375,910.15625,146.09375,regularized_coulomb,10000000000000.0
562,1.45703125,1.64453125,0.575390625,0.03275390625,12.109375,-89.84375,910.15625,146.09375,regularized_coulomb,10000000000000.0
563,1.45703125,1.22265625,0.558984375,0.03275390625,12.109375,-89.84375,910.15625,146.09375,regularized_coulomb,10000000000000.0
564,1.45703125,1.22265625,0.575390625,0.02361328125,12.109375,-89.84375,910.15625,146.09375,regularized_coulomb,10000000000000.0
565,1.45703125,1.22265625,0.575390625,0.03275390625,29.765625,-89.84375,910.15625,146.09375,regularized_coulomb,10000000000000.0
566,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-730.46875,910.15625,146.09375,regularized_coulomb,10000000000000.0
567,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-89.84375,449.21875,146.09375,regularized_coulomb,10000000000000.0
568,1.45703125,1.22265625,0.575390625,0.03275390625,12.109375,-89.84375,910.15625,30.46875,regularized_coulomb,10000000000000.0
569,2.30078125,1.64453125,0.558984375,0.02361328125,29.765625,-730.46875,449.21875,30.46875,regularized_coulomb,10000000000000.0
570,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,46.09375,regularized_coulomb,10000000000000.0
571,3.80078125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,46.09375,regularized_coulomb,10000000000000.0
572,2.95703125,1.14453125,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,46.09375,regularized_coulomb,10000000000000.0
573,2.95703125,1.72265625,0.908984375,0.05525390625,22.109375,-589.84375,410.15625,46.09375,regularized_coulomb,10000000000000.0
574,2.95703125,1.72265625,0.9253906249999999,0.04611328125,22.109375,-589.84375,410.15625,46.09375,regularized_coulomb,10000000000000.0
575,2.95703125,1.72265625,0.9253906249999999,0.05525390625,19.765625,-589.84375,410.15625,46.09375,regularized_coulomb,10000000000000.0
576,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-230.46875,410.15625,46.09375,regularized_coulomb,10000000000000.0
577,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,949.21875,46.09375,regularized_coulomb,10000000000000.0
578,2.95703125,1.72265625,0.9253906249999999,0.05525390625,22.109375,-589.84375,410.15625,130.46875,regularized_coulomb,10000000000000.0
579,3.80078125,1.14453125,0.908984375,0.04611328125,19.765625,-230.46875,949.21875,130.46875,regularized_coulomb,10000000000000.0
580,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,96.09375,regularized_coulomb,10000000000000.0
581,3.05078125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,96.09375,regularized_coulomb,10000000000000.0
582,3.70703125,1.39453125,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,96.09375,regularized_coulomb,10000000000000.0
583,3.70703125,1.47265625,0.7339843749999999,0.02150390625,27.109375,-839.84375,660.15625,96.09375,regularized_coulomb,10000000000000.0
584,3.70703125,1.47265625,0.400390625,0.057363281249999995,27.109375,-839.84375,660.15625,96.09375,regularized_coulomb,10000000000000.0
585,3.70703125,1.47265625,0.400390625,0.02150390625,24.765625,-839.84375,660.15625,96.09375,regularized_coulomb,10000000000000.0
586,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-980.46875,660.15625,96.09375,regularized_coulomb,10000000000000.0
587,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,699.21875,96.09375,regularized_coulomb,10000000000000.0
588,3.70703125,1.47265625,0.400390625,0.02150390625,27.109375,-839.84375,660.15625,80.46875,regularized_coulomb,10000000000000.0
589,3.05078125,1.39453125,0.7339843749999999,0.057363281249999995,24.765625,-980.46875,699.21875,80.46875,regularized_coulomb,10000000000000.0
590,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,196.09375,regularized_coulomb,10000000000000.0
591,1.55078125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,196.09375,regularized_coulomb,10000000000000.0
592,2.20703125,1.89453125,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,196.09375,regularized_coulomb,10000000000000.0
593,2.20703125,1.97265625,0.383984375,0.04400390625,17.109375,-339.84375,160.15625,196.09375,regularized_coulomb,10000000000000.0
594,2.20703125,1.97265625,0.750390625,0.03486328125,17.109375,-339.84375,160.15625,196.09375,regularized_coulomb,10000000000000.0
595,2.20703125,1.97265625,0.750390625,0.04400390625,14.765625,-339.84375,160.15625,196.09375,regularized_coulomb,10000000000000.0
596,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-480.46875,160.15625,196.09375,regularized_coulomb,10000000000000.0
597,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,199.21875,196.09375,regularized_coulomb,10000000000000.0
598,2.20703125,1.97265625,0.750390625,0.04400390625,17.109375,-339.84375,160.15625,180.46875,regularized_coulomb,10000000000000.0
599,1.55078125,1.89453125,0.383984375,0.03486328125,14.765625,-480.46875,199.21875,180.46875,regularized_coulomb,10000000000000.0
600,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,71.09375,regularized_coulomb,10000000000000.0
601,2.67578125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,71.09375,regularized_coulomb,10000000000000.0
602,1.83203125,1.01953125,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,71.09375,regularized_coulomb,10000000000000.0
603,1.83203125,1.34765625,0.646484375,0.03837890625,19.609375,-214.84375,535.15625,71.09375,regularized_coulomb,10000000000000.0
604,1.83203125,1.34765625,0.837890625,0.029238281249999998,19.609375,-214.84375,535.15625,71.09375,regularized_coulomb,10000000000000.0
605,1.83203125,1.34765625,0.837890625,0.03837890625,22.265625,-214.84375,535.15625,71.09375,regularized_coulomb,10000000000000.0
606,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-105.46875,535.15625,71.09375,regularized_coulomb,10000000000000.0
607,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,74.21875,71.09375,regularized_coulomb,10000000000000.0
608,1.83203125,1.34765625,0.837890625,0.03837890625,19.609375,-214.84375,535.15625,155.46875,regularized_coulomb,10000000000000.0
609,2.67578125,1.01953125,0.646484375,0.029238281249999998,22.265625,-105.46875,74.21875,155.46875,regularized_coulomb,10000000000000.0
610,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375,regularized_coulomb,10000000000000.0
611,1.17578125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375,regularized_coulomb,10000000000000.0
612,3.33203125,1.51953125,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375,regularized_coulomb,10000000000000.0
613,3.33203125,1.84765625,0.296484375,0.015878906249999998,29.609375,-714.84375,35.15625,171.09375,regularized_coulomb,10000000000000.0
614,3.33203125,1.84765625,0.487890625,0.05173828125,29.609375,-714.84375,35.15625,171.09375,regularized_coulomb,10000000000000.0
615,3.33203125,1.84765625,0.487890625,0.015878906249999998,12.265625,-714.84375,35.15625,171.09375,regularized_coulomb,10000000000000.0
616,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-605.46875,35.15625,171.09375,regularized_coulomb,10000000000000.0
617,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,574.21875,171.09375,regularized_coulomb,10000000000000.0
618,3.33203125,1.84765625,0.487890625,0.015878906249999998,29.609375,-714.84375,35.15625,55.46875,regularized_coulomb,10000000000000.0
619,1.17578125,1.51953125,0.296484375,0.05173828125,12.265625,-605.46875,574.21875,55.46875,regularized_coulomb,10000000000000.0
620,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,121.09375,regularized_coulomb,10000000000000.0
621,1.92578125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,121.09375,regularized_coulomb,10000000000000.0
622,2.58203125,1.76953125,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,121.09375,regularized_coulomb,10000000000000.0
623,2.58203125,1.09765625,0.47148437499999996,0.04962890625,24.609375,-964.84375,785.15625,121.09375,regularized_coulomb,10000000000000.0
624,2.58203125,1.09765625,0.662890625,0.040488281249999994,24.609375,-964.84375,785.15625,121.09375,regularized_coulomb,10000000000000.0
625,2.58203125,1.09765625,0.662890625,0.04962890625,27.265625,-964.84375,785.15625,121.09375,regularized_coulomb,10000000000000.0
626,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-355.46875,785.15625,121.09375,regularized_coulomb,10000000000000.0
627,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,824.21875,121.09375,regularized_coulomb,10000000000000.0
628,2.58203125,1.09765625,0.662890625,0.04962890625,24.609375,-964.84375,785.15625,105.46875,regularized_coulomb,10000000000000.0
629,1.92578125,1.76953125,0.47148437499999996,0.040488281249999994,27.265625,-355.46875,824.21875,105.46875,regularized_coulomb,10000000000000.0
630,1.08203125,1.59765625,0.312890625,0.02712890625,14.609375,-464.84375,285.15625,21.09375,regularized_coulomb,10000000000000.0
